"id","property_id","path","alt"
"12228","33","https://fcr.ca/uploads/properties/gallery/CDH188_Ground3.jpg",
"12229","33","https://fcr.ca/uploads/properties/gallery/CDH188_Ground4.jpg",
"12230","33","https://fcr.ca/uploads/properties/gallery/CDH188_Ground5.jpg",
"12231","33","https://fcr.ca/uploads/properties/gallery/CDH188_Ground6.jpg",
"12232","33","https://fcr.ca/uploads/properties/gallery/CDH188_Aerial1.jpg",
"12233","33","https://fcr.ca/uploads/properties/gallery/CDH188_Aerial2.jpg",
"12234","35","https://fcr.ca/uploads/properties/gallery/CFM447_Ground1.jpg",
"12235","35","https://fcr.ca/uploads/properties/gallery/CFM447_Ground2.jpg",
"12236","35","https://fcr.ca/uploads/properties/gallery/CFM447_Ground5.JPG",
"12237","35","https://fcr.ca/uploads/properties/gallery/CFM447_Ground6.jpg",
"12238","35","https://fcr.ca/uploads/properties/gallery/CFM447_Aerial.jpg",
"12257","43","https://fcr.ca/uploads/properties/gallery/CHH622_Ground1.jpg",
"12258","43","https://fcr.ca/uploads/properties/gallery/CHH622_Ground2.jpg",
"12259","43","https://fcr.ca/uploads/properties/gallery/CHH622_Ground3.jpg",
"12260","43","https://fcr.ca/uploads/properties/gallery/CHH622_Ground4.jpg",
"12261","43","https://fcr.ca/uploads/properties/gallery/CHH622_Ground5.jpg",
"12262","43","https://fcr.ca/uploads/properties/gallery/CHH622_Ground6.jpg",
"12263","43","https://fcr.ca/uploads/properties/gallery/CHH622_Aerial1.jpg",
"12264","43","https://fcr.ca/uploads/properties/gallery/CHH622_Aerial2.jpg",
"12317","54","https://fcr.ca/uploads/properties/gallery/CAP160_Ground2.jpg",
"12318","54","https://fcr.ca/uploads/properties/gallery/CAP160_Ground1.jpg",
"12319","54","https://fcr.ca/uploads/properties/gallery/CAP160_Ground3.jpg",
"12320","54","https://fcr.ca/uploads/properties/gallery/CAP160_Aerial1.jpg",
"12321","54","https://fcr.ca/uploads/properties/gallery/CAP160_Aerial2.jpg",
"12322","55","https://fcr.ca/uploads/properties/gallery/CMB434_Ground1.jpg",
"12323","55","https://fcr.ca/uploads/properties/gallery/CMB434_Ground2.jpg",
"12324","55","https://fcr.ca/uploads/properties/gallery/CMB434_Ground3.jpg",
"12325","55","https://fcr.ca/uploads/properties/gallery/CMB434_Ground4.jpg",
"12326","55","https://fcr.ca/uploads/properties/gallery/CMB434_Aerial1.jpg",
"12327","55","https://fcr.ca/uploads/properties/gallery/CMB434_Aerial2.jpg",
"12334","56","https://fcr.ca/uploads/properties/gallery/CML262_Ground4.jpg",
"12335","56","https://fcr.ca/uploads/properties/gallery/CML262_Ground3.jpg",
"12336","56","https://fcr.ca/uploads/properties/gallery/CML262_Ground2.jpg",
"12337","56","https://fcr.ca/uploads/properties/gallery/CML262_Ground1.jpg",
"12338","56","https://fcr.ca/uploads/properties/gallery/CML262_Aerial1.jpg",
"12339","56","https://fcr.ca/uploads/properties/gallery/CML262_Aerial2.jpg",
"12376","155","https://fcr.ca/uploads/properties/gallery/ECC724_Ground1.jpg",
"12377","155","https://fcr.ca/uploads/properties/gallery/ECC724_Ground2.jpg",
"12378","155","https://fcr.ca/uploads/properties/gallery/ECC724_Ground3.jpg",
